job,out_file,err_file,failed,error_type,out_preview,err_preview
planned_T863_5800672,planned_T863_5800672.out,planned_T863_5800672.err,True,NullPointerException,"Running T863 on lm4-w027 at Thu Feb 19 13:33:12 CET 2026
Game: Shisima
Variant: McBRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,","MCTS error in game: Shisima
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T864_5800673,planned_T864_5800673.out,planned_T864_5800673.err,True,NullPointerException,"Running T864 on lm4-w027 at Thu Feb 19 13:33:12 CET 2026
Game: Satoel
Variant: AG0 | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: Satoel
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T865_5800674,planned_T865_5800674.out,planned_T865_5800674.err,True,NullPointerException,"Running T865 on lm4-w037 at Thu Feb 19 13:33:12 CET 2026
Game: Bao Kiswahili (DR Congo)
Variant: ExIt | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ","MCTS error in game: Bao Kiswahili (DR Congo)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because"
planned_T866_5800675,planned_T866_5800675.out,planned_T866_5800675.err,True,NullPointerException,"Running T866 on lm4-w039 at Thu Feb 19 13:33:12 CET 2026
Game: Root
Variant: Progressive Bias | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Root
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUtil"
planned_T867_5800676,planned_T867_5800676.out,planned_T867_5800676.err,False,,"Running T867 on lm4-w002 at Thu Feb 19 13:33:12 CET 2026
Game: Do Guti
Variant: UCB1 GRAVE | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T868_5800677,planned_T868_5800677.out,planned_T868_5800677.err,False,,"Running T868 on lm4-w002 at Thu Feb 19 13:33:12 CET 2026
Game: Azigo
Variant: McBRAVE | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,",
planned_T869_5800678,planned_T869_5800678.out,planned_T869_5800678.err,False,,"Running T869 on lm4-w002 at Thu Feb 19 13:33:12 CET 2026
Game: Davxar Zirge (Type 1)
Variant: Progressive History | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es",
planned_T86_5799895,planned_T86_5799895.out,planned_T86_5799895.err,True,NullPointerException,"Running T86 on lm4-w002 at Thu Feb 19 13:01:05 CET 2026
Game: Lontu-Holo
Variant: ExIt | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time","MCTS error in game: Lontu-Holo
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T870_5800679,planned_T870_5800679.out,planned_T870_5800679.err,False,,"Running T870 on lm4-w026 at Thu Feb 19 12:54:05 CET 2026
Game: O An Quan
Variant: McBRAVE | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c",
planned_T871_5800680,planned_T871_5800680.out,planned_T871_5800680.err,True,NullPointerException,"Running T871 on lm4-w002 at Thu Feb 19 13:33:12 CET 2026
Game: Symbol S.2
Variant: Progressive Widening | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Symbol S.2
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T872_5800681,planned_T872_5800681.out,planned_T872_5800681.err,False,,"Running T872 on lm4-w026 at Thu Feb 19 12:54:05 CET 2026
Game: Quoridor
Variant: Implicit Minimax | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5",
planned_T873_5800682,planned_T873_5800682.out,planned_T873_5800682.err,False,,"Running T873 on lm4-w008 at Thu Feb 19 13:33:12 CET 2026
Game: MiniXiangqi
Variant: UCB1 tuned | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:",
planned_T874_5800683,planned_T874_5800683.out,planned_T874_5800683.err,True,NullPointerException,"Running T874 on lm4-w016 at Thu Feb 19 13:33:12 CET 2026
Game: Sprite
Variant: AG0 | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=","MCTS error in game: Sprite
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T875_5800684,planned_T875_5800684.out,planned_T875_5800684.err,True,NullPointerException,"Running T875 on lm4-w019 at Thu Feb 19 13:33:42 CET 2026
Game: Muvalavala (Luena)
Variant: ExIt | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Muvalavala (Luena)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the r"
planned_T876_5800685,planned_T876_5800685.out,planned_T876_5800685.err,False,,"Running T876 on lm4-w027 at Thu Feb 19 13:33:42 CET 2026
Game: Bao Kiswahili (East Africa)
Variant: Implicit Minimax | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves",
planned_T877_5800686,planned_T877_5800686.out,planned_T877_5800686.err,False,,"Running T877 on lm4-w035 at Thu Feb 19 13:33:42 CET 2026
Game: Surakarta
Variant: Alpha-Beta | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T878_5800687,planned_T878_5800687.out,planned_T878_5800687.err,True,NullPointerException,"Running T878 on lm4-w037 at Thu Feb 19 13:33:42 CET 2026
Game: Padaivettu
Variant: Noisy AG0 | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus","MCTS error in game: Padaivettu
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T879_5800688,planned_T879_5800688.out,planned_T879_5800688.err,True,NullPointerException,"Running T879 on lm4-w002 at Thu Feb 19 13:33:42 CET 2026
Game: Lian Qi (Bohai)
Variant: McGRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,","MCTS error in game: Lian Qi (Bohai)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at u"
planned_T87_5799896,planned_T87_5799896.out,planned_T87_5799896.err,False,,"Running T87 on lm4-w002 at Thu Feb 19 13:01:05 CET 2026
Game: Kharberg
Variant: McGRAVE | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m",
planned_T880_5800689,planned_T880_5800689.out,planned_T880_5800689.err,False,,"Running T880 on lm4-w002 at Thu Feb 19 13:33:42 CET 2026
Game: Engijn Zirge
Variant: Progressive History | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Esti",
planned_T881_5800690,planned_T881_5800690.out,planned_T881_5800690.err,True,NullPointerException,"Running T881 on lm4-w002 at Thu Feb 19 13:33:42 CET 2026
Game: Kriegspiel (Chess)
Variant: ExIt | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ","MCTS error in game: Kriegspiel (Chess)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the r"
planned_T882_5800691,planned_T882_5800691.out,planned_T882_5800691.err,False,,"Running T882 on lm4-w008 at Thu Feb 19 13:33:42 CET 2026
Game: Adidada
Variant: UCB1 GRAVE | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T883_5800692,planned_T883_5800692.out,planned_T883_5800692.err,False,,"Running T883 on lm4-w019 at Thu Feb 19 12:54:35 CET 2026
Game: Dots and Boxes
Variant: UCB1 | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=",
planned_T884_5800693,planned_T884_5800693.out,planned_T884_5800693.err,False,,"Running T884 on lm4-w016 at Thu Feb 19 13:33:42 CET 2026
Game: Wagner
Variant: McGRAVE | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T885_5800694,planned_T885_5800694.out,planned_T885_5800694.err,True,NullPointerException,"Running T885 on lm4-w022 at Thu Feb 19 13:33:42 CET 2026
Game: Puhulmutu
Variant: AG0 | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=","MCTS error in game: Puhulmutu
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return val"
planned_T886_5800695,planned_T886_5800695.out,planned_T886_5800695.err,True,NullPointerException,"Running T886 on lm4-w021 at Thu Feb 19 13:34:12 CET 2026
Game: Mysore Tiger Game (Two Tigers)
Variant: Noisy AG0 | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
","MCTS error in game: Mysore Tiger Game (Two Tigers)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" b"
planned_T887_5800696,planned_T887_5800696.out,planned_T887_5800696.err,False,,"Running T887 on lm4-w027 at Thu Feb 19 13:34:12 CET 2026
Game: Kaooa
Variant: Alpha-Beta | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,",
planned_T888_5800697,planned_T888_5800697.out,planned_T888_5800697.err,True,NullPointerException,"Running T888 on lm4-w035 at Thu Feb 19 13:34:12 CET 2026
Game: Adidada
Variant: Progressive History | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Adidada
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T889_5800698,planned_T889_5800698.out,planned_T889_5800698.err,False,,"Running T889 on lm4-w039 at Thu Feb 19 13:34:12 CET 2026
Game: Mysore Tiger Game (Two Tigers)
Variant: Implicit Minimax | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMov",
planned_T88_5799897,planned_T88_5799897.out,planned_T88_5799897.err,True,NullPointerException,"Running T88 on lm4-w008 at Thu Feb 19 13:01:05 CET 2026
Game: Bajr
Variant: AG0 | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=01:","MCTS error in game: Bajr
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of"
planned_T890_5800699,planned_T890_5800699.out,planned_T890_5800699.err,False,,"Running T890 on lm4-w039 at Thu Feb 19 13:34:12 CET 2026
Game: Chaturanga (Kridakausalya 14x14)
Variant: Progressive History | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, m",
planned_T891_5800700,planned_T891_5800700.out,planned_T891_5800700.err,True,NullPointerException,"Running T891 on lm4-w002 at Thu Feb 19 13:34:12 CET 2026
Game: Queen's Four
Variant: AG0 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m","MCTS error in game: Queen's Four
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return "
planned_T892_5800701,planned_T892_5800701.out,planned_T892_5800701.err,False,,"Running T892 on lm4-w008 at Thu Feb 19 13:34:12 CET 2026
Game: Cascades
Variant: UCB1 | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, tim",
planned_T893_5800702,planned_T893_5800702.out,planned_T893_5800702.err,True,NullPointerException,"Running T893 on lm4-w008 at Thu Feb 19 13:34:12 CET 2026
Game: Coyote
Variant: Implicit Minimax | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus","MCTS error in game: Coyote
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T894_5800703,planned_T894_5800703.out,planned_T894_5800703.err,False,,"Running T894 on lm4-w016 at Thu Feb 19 13:34:12 CET 2026
Game: Two-Colour
Variant: UCB1 | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T895_5800704,planned_T895_5800704.out,planned_T895_5800704.err,True,NullPointerException,"Running T895 on lm4-w016 at Thu Feb 19 13:34:12 CET 2026
Game: Chucka
Variant: ExIt | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, time=01","MCTS error in game: Chucka
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T896_5800705,planned_T896_5800705.out,planned_T896_5800705.err,False,,"Running T896 on lm4-w003 at Thu Feb 19 13:34:42 CET 2026
Game: Hordes Realm
Variant: Progressive Widening | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est",
planned_T897_5800706,planned_T897_5800706.out,planned_T897_5800706.err,True,NullPointerException,"Running T897 on lm4-w019 at Thu Feb 19 13:34:42 CET 2026
Game: Bechi
Variant: Progressive Bias | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp","MCTS error in game: Bechi
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T898_5800707,planned_T898_5800707.out,planned_T898_5800707.err,True,NullPointerException,"Running T898 on lm4-w027 at Thu Feb 19 13:34:42 CET 2026
Game: Roll-Ing to Four
Variant: UCB1 GRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Roll-Ing to Four
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at "
planned_T899_5800708,planned_T899_5800708.out,planned_T899_5800708.err,True,NullPointerException,"Running T899 on lm4-w002 at Thu Feb 19 13:34:42 CET 2026
Game: Diris
Variant: AG0 | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: Diris
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T89_5799898,planned_T89_5799898.out,planned_T89_5799898.err,False,,"Running T89 on lm4-w016 at Thu Feb 19 13:01:05 CET 2026
Game: Geister
Variant: Progressive History | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T8_5799817,planned_T8_5799817.out,planned_T8_5799817.err,False,,"Running T8 on lm4-w002 at Thu Feb 19 12:45:33 CET 2026
Game: Sowing
Variant: UCB1 tuned | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7G",
planned_T900_5800709,planned_T900_5800709.out,planned_T900_5800709.err,False,,"Running T900 on lm4-w002 at Thu Feb 19 13:34:42 CET 2026
Game: Hordes Realm
Variant: Alpha-Beta | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima",
planned_T901_5800710,planned_T901_5800710.out,planned_T901_5800710.err,False,,"Running T901 on lm4-w008 at Thu Feb 19 13:34:42 CET 2026
Game: Beirut Chess
Variant: Progressive Widening | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est",
planned_T902_5800711,planned_T902_5800711.out,planned_T902_5800711.err,True,NullPointerException,"Running T902 on lm4-w016 at Thu Feb 19 13:34:42 CET 2026
Game: Diagonals
Variant: Progressive Bias | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Diagonals
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T903_5800712,planned_T903_5800712.out,planned_T903_5800712.err,True,NullPointerException,"Running T903 on lm4-w016 at Thu Feb 19 13:34:42 CET 2026
Game: Weave
Variant: ExIt | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G,","MCTS error in game: Weave
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T904_5800713,planned_T904_5800713.out,planned_T904_5800713.err,False,,"Running T904 on lm4-w022 at Thu Feb 19 13:34:42 CET 2026
Game: Choko
Variant: UCB1 tuned | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ",
planned_T905_5800714,planned_T905_5800714.out,planned_T905_5800714.err,True,NullPointerException,"Running T905 on lm4-w022 at Thu Feb 19 13:34:42 CET 2026
Game: Choko
Variant: Progressive Widening | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimate","MCTS error in game: Choko
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T906_5800715,planned_T906_5800715.out,planned_T906_5800715.err,False,,"Running T906 on lm4-w027 at Thu Feb 19 13:35:12 CET 2026
Game: Meridians
Variant: UCB1 tuned | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T907_5800716,planned_T907_5800716.out,planned_T907_5800716.err,False,,"Running T907 on lm4-w002 at Thu Feb 19 13:35:12 CET 2026
Game: Loop Xiangqi
Variant: Progressive Widening | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T908_5800717,planned_T908_5800717.out,planned_T908_5800717.err,False,,"Running T908 on lm4-w002 at Thu Feb 19 13:35:12 CET 2026
Game: Currierspiel
Variant: UCB1 GRAVE | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T909_5800718,planned_T909_5800718.out,planned_T909_5800718.err,False,,"Running T909 on lm4-w008 at Thu Feb 19 13:35:12 CET 2026
Game: Ludus Latrunculorum
Variant: Implicit Minimax | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1",
planned_T90_5799899,planned_T90_5799899.out,planned_T90_5799899.err,True,NullPointerException,"Running T90 on lm4-w026 at Thu Feb 19 13:01:05 CET 2026
Game: Shisima
Variant: ExIt | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G","MCTS error in game: Shisima
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value"
planned_T910_5800719,planned_T910_5800719.out,planned_T910_5800719.err,True,NullPointerException,"Running T910 on lm4-w008 at Thu Feb 19 13:35:12 CET 2026
Game: Davxar Zirge (Type 1)
Variant: Alpha-Beta | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima","MCTS error in game: Davxar Zirge (Type 1)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null"
planned_T911_5800720,planned_T911_5800720.out,planned_T911_5800720.err,False,,"Running T911 on lm4-w008 at Thu Feb 19 13:35:12 CET 2026
Game: Blue Nile
Variant: UCB1 | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7",
planned_T912_5800721,planned_T912_5800721.out,planned_T912_5800721.err,True,NullPointerException,"Running T912 on lm4-w016 at Thu Feb 19 13:35:12 CET 2026
Game: Shah
Variant: Progressive Bias | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem","MCTS error in game: Shah
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUtil"
planned_T913_5800722,planned_T913_5800722.out,planned_T913_5800722.err,False,,"Running T913 on lm4-w022 at Thu Feb 19 13:35:12 CET 2026
Game: Press Ups
Variant: McBRAVE | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=",
planned_T914_5800723,planned_T914_5800723.out,planned_T914_5800723.err,True,NullPointerException,"Running T914 on lm4-w022 at Thu Feb 19 13:35:12 CET 2026
Game: Gurgaldaj
Variant: Noisy AG0 | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4","MCTS error in game: Gurgaldaj
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return val"
planned_T915_5800724,planned_T915_5800724.out,planned_T915_5800724.err,False,,"Running T915 on lm4-w022 at Thu Feb 19 13:35:12 CET 2026
Game: Nerenchi Keliya
Variant: McGRAVE | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T916_5800725,planned_T916_5800725.out,planned_T916_5800725.err,True,NullPointerException,"Running T916 on lm4-w025 at Thu Feb 19 13:35:42 CET 2026
Game: Let's Catch the Lion
Variant: Progressive History | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
E","MCTS error in game: Let's Catch the Lion
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
"
planned_T917_5800726,planned_T917_5800726.out,planned_T917_5800726.err,True,NullPointerException,"Running T917 on lm4-w027 at Thu Feb 19 13:35:42 CET 2026
Game: Annuvin
Variant: UCB1 tuned | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Annuvin
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T918_5800727,planned_T918_5800727.out,planned_T918_5800727.err,False,,"Running T918 on lm4-w035 at Thu Feb 19 13:35:42 CET 2026
Game: Vigilance
Variant: UCB1 | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem",
planned_T919_5800728,planned_T919_5800728.out,planned_T919_5800728.err,False,,"Running T919 on lm4-w008 at Thu Feb 19 13:35:42 CET 2026
Game: Zombego
Variant: McBRAVE | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, tim",
planned_T91_5799900,planned_T91_5799900.out,planned_T91_5799900.err,True,NullPointerException,"Running T91 on lm4-w026 at Thu Feb 19 13:01:05 CET 2026
Game: Ring
Variant: Progressive Bias | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Ring
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUtil"
planned_T920_5800729,planned_T920_5800729.out,planned_T920_5800729.err,False,,"Running T920 on lm4-w016 at Thu Feb 19 13:35:42 CET 2026
Game: Zombego
Variant: Progressive Widening | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat",
planned_T921_5800730,planned_T921_5800730.out,planned_T921_5800730.err,False,,"Running T921 on lm4-w022 at Thu Feb 19 13:35:42 CET 2026
Game: Span
Variant: McGRAVE | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t",
planned_T922_5800731,planned_T922_5800731.out,planned_T922_5800731.err,False,,"Running T922 on lm4-w022 at Thu Feb 19 13:35:42 CET 2026
Game: L'attaque
Variant: McBRAVE | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T923_5800732,planned_T923_5800732.out,planned_T923_5800732.err,True,NullPointerException,"Running T923 on lm4-w022 at Thu Feb 19 13:35:42 CET 2026
Game: Jungle
Variant: ExIt | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Jungle
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T924_5800733,planned_T924_5800733.out,planned_T924_5800733.err,True,NullPointerException,"Running T924 on lm4-w022 at Thu Feb 19 13:35:42 CET 2026
Game: Loop Chess
Variant: AG0 | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: Loop Chess
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
